Date,Product,Region,Sales_Channel,Unit_Price,Quantity_Sold,Discount,Revenue,COGS,Profit,Payment_Status,ProfitMargin,Month,MonthName,Year
7/14/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,7479.79,297,0.5,2210390.14,1579110.29,631279.85,Credit,28.55965735,7,Jul,2024
2/15/2024,Dangote Premium Cement,Rivers,Retail,6678.61,50,1.84,327786.18,240112.9,87673.27,Paid,26.74709166,2,Feb,2024
12/31/2024,Dangote 3X Cement,Rivers,Retail,5598.74,92,1.24,508697.04,372580.79,136116.25,Cash,26.7578223,12,Dec,2024
3/2/2024,Dangote 3X Cement,Ogun,Wholesale,6252.13,320,0.71,1986476.76,1491570.17,494906.59,Cash,24.91378706,3,Mar,2024
2/28/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6964.82,228,0.2,1584803,1113943.2,470859.8,Pending,29.71093568,2,Feb,2024
1/10/2024,Dangote Sulfate Resistant Cement,Kano,Online,7175.1,146,2.29,1023575.37,783193.91,240381.46,Pending,23.48449045,1,Jan,2024
6/4/2024,Dangote 42.5R Cement,Abuja,Wholesale,6646.28,276,0.61,1823183.6,1452696.56,370487.04,Credit,20.32088485,6,Jun,2024
10/3/2024,Dangote Premium Cement,Ogun,Online,6952.61,486,1.67,3322539.69,2339663.37,982876.32,Cash,29.58207912,10,Oct,2024
11/13/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,6560.18,491,1.45,3174343.18,2411823.97,762519.21,Cash,24.02132242,11,Nov,2024
6/28/2024,Dangote Premium Cement,Kano,Online,6281.31,102,2.22,626470.22,473804.54,152665.68,Credit,24.3691839,6,Jun,2024
2/15/2024,Dangote 42.5R Cement,Lagos,Wholesale,6525.07,163,2.63,1035614.09,746765.8,288848.28,Credit,27.89149769,2,Feb,2024
12/15/2024,Dangote Sulfate Resistant Cement,Rivers,Online,6952.72,145,1.99,988082.33,723438.14,264644.19,Pending,26.78361731,12,Dec,2024
8/23/2024,Dangote Sulfate Resistant Cement,Lagos,Online,6633.73,492,0.01,3263468.78,2439941.88,823526.9,Paid,25.23471053,8,Aug,2024
12/10/2024,Dangote Premium Cement,Abuja,Online,6895.27,380,1.47,2581685.62,1908586.24,673099.38,Paid,26.07208929,12,Dec,2024
11/28/2024,Dangote 3X Cement,Kano,Wholesale,6392.57,437,2.01,2737402.67,2100202.65,637200.03,Credit,23.27754104,11,Nov,2024
7/11/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7339.15,435,2.09,3125806.37,2190699.94,935106.43,Cash,29.91568636,7,Jul,2024
7/8/2024,Dangote Premium Cement,Abuja,Wholesale,6221.52,30,2.28,182390.08,140085.69,42304.39,Credit,23.19445772,7,Jul,2024
4/8/2024,Dangote 3X Cement,Kano,Online,5803.18,387,0.66,2231008.18,1780371.1,450637.08,Credit,20.19880895,4,Apr,2024
1/19/2024,Dangote Sulfate Resistant Cement,Abuja,Online,7206.97,127,0.02,915102.13,730641.66,184460.47,Cash,20.15736429,1,Jan,2024
2/26/2024,Dangote Sulfate Resistant Cement,Kano,Online,6994.01,302,0.58,2099940.31,1625104.92,474835.39,Pending,22.61185176,2,Feb,2024
2/3/2024,Dangote Premium Cement,Lagos,Wholesale,6259.62,311,2.57,1896710.56,1494798.18,401912.38,Credit,21.18996902,2,Feb,2024
4/8/2024,Dangote 3X Cement,Kano,Online,5752.92,306,2.65,1713743.09,1199955.19,513787.9,Cash,29.98045057,4,Apr,2024
11/24/2024,Dangote 3X Cement,Rivers,Retail,6344.34,228,0.82,1434648.14,1101834.66,332813.48,Cash,23.19826519,11,Nov,2024
9/10/2024,Dangote Sulfate Resistant Cement,Kano,Wholesale,7383.8,134,0.14,988044,782371.92,205672.08,Cash,20.81608511,9,Sep,2024
6/10/2024,Dangote 3X Cement,Abuja,Wholesale,5834.71,470,1.72,2695145.9,1893440.24,801705.66,Pending,29.74628053,6,Jun,2024
12/19/2024,Dangote 42.5R Cement,Lagos,Wholesale,5996.88,188,0.93,1116928.5,851769.08,265159.42,Paid,23.74005319,12,Dec,2024
1/15/2024,Dangote 42.5R Cement,Abuja,Wholesale,6392.53,340,2.81,2112385.97,1656217.82,456168.15,Pending,21.59492425,1,Jan,2024
2/25/2024,Dangote 42.5R Cement,Ogun,Retail,6632.52,440,1,2889125.71,2251816.68,637309.03,Paid,22.05888888,2,Feb,2024
11/3/2024,Dangote 42.5R Cement,Lagos,Online,6246.46,83,0.26,517108.19,365113.91,151994.29,Paid,29.39313145,11,Nov,2024
7/12/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,6562,430,1.33,2784131.92,2032825.87,751306.05,Cash,26.98528919,7,Jul,2024
2/3/2024,Dangote 3X Cement,Lagos,Online,5552.2,455,1.14,2497451.74,1772149.36,725302.38,Cash,29.04169752,2,Feb,2024
4/29/2024,Dangote 3X Cement,Abuja,Retail,5964.21,239,2.64,1387814.41,1057407.8,330406.61,Credit,23.80769414,4,Apr,2024
11/29/2024,Dangote 3X Cement,Abuja,Online,5828.19,118,0.32,685525.7,480710.4,204815.29,Paid,29.87711329,11,Nov,2024
10/30/2024,Dangote Premium Cement,Kano,Wholesale,6637.36,151,1.07,991517.38,741793.74,249723.64,Cash,25.18600733,10,Oct,2024
4/5/2024,Dangote Premium Cement,Ogun,Wholesale,6060.49,179,1.75,1065843.23,800781.42,265061.81,Credit,24.86874266,4,Apr,2024
6/8/2024,Dangote Premium Cement,Ogun,Retail,6308.67,195,0.87,1219487.99,971964.98,247523.01,Pending,20.29728968,6,Jun,2024
1/30/2024,Dangote Premium Cement,Kano,Online,6858.7,236,1.03,1601981.07,1277821.93,324159.14,Pending,20.23489204,1,Jan,2024
2/5/2024,Dangote Sulfate Resistant Cement,Ogun,Online,6975.73,374,2.95,2531959.79,1924229.26,607730.53,Credit,24.00237683,2,Feb,2024
10/23/2024,Dangote Sulfate Resistant Cement,Kano,Retail,6918.7,103,0.31,710416.96,559531.89,150885.07,Paid,21.23894537,10,Oct,2024
9/10/2024,Dangote Premium Cement,Lagos,Online,6223.03,137,1.4,840619.34,606350.37,234268.97,Cash,27.8686153,9,Sep,2024
6/18/2024,Dangote 42.5R Cement,Ogun,Retail,5984.24,23,1.09,136137.27,96299.85,39837.43,Paid,29.26269199,6,Jun,2024
10/11/2024,Dangote 3X Cement,Ogun,Retail,5940.41,343,1.76,2001699.56,1554426.35,447273.21,Paid,22.34467244,10,Oct,2024
1/16/2024,Dangote Premium Cement,Ogun,Retail,6174.15,473,0.79,2897302,2078606.89,818695.11,Pending,28.25715476,1,Jan,2024
4/1/2024,Dangote Premium Cement,Lagos,Wholesale,6842.88,486,0.3,3315662.76,2596643.3,719019.46,Pending,21.68554259,4,Apr,2024
7/13/2024,Dangote 3X Cement,Rivers,Wholesale,5805.07,142,1.11,815169.99,600971.87,214198.12,Pending,26.27649725,7,Jul,2024
9/26/2024,Dangote 42.5R Cement,Lagos,Wholesale,5944.43,493,0.39,2919174.63,2098781.8,820392.83,Cash,28.10358865,9,Sep,2024
12/21/2024,Dangote Sulfate Resistant Cement,Rivers,Online,6929.54,345,0.73,2373239.25,1672230.7,701008.55,Pending,29.53804805,12,Dec,2024
10/1/2024,Dangote Sulfate Resistant Cement,Ogun,Retail,6747.17,342,2.39,2252382.12,1773266.99,479115.13,Cash,21.27148523,10,Oct,2024
4/17/2024,Dangote 3X Cement,Abuja,Online,6114.89,105,1.53,632239.88,490068.61,142171.27,Credit,22.48691905,4,Apr,2024
9/12/2024,Dangote 42.5R Cement,Ogun,Retail,6512.49,289,2.08,1842961.73,1421964.74,420996.99,Cash,22.84350148,9,Sep,2024
8/30/2024,Dangote Sulfate Resistant Cement,Kano,Retail,7138.11,424,1.75,2973593.86,2092400.39,881193.47,Pending,29.63395512,8,Aug,2024
4/13/2024,Dangote 42.5R Cement,Ogun,Retail,6018.59,237,2.67,1388320.79,1051149.09,337171.7,Credit,24.28629625,4,Apr,2024
5/10/2024,Dangote 3X Cement,Ogun,Wholesale,5795.05,285,1.05,1634247.56,1239407.18,394840.38,Cash,24.16037751,5,May,2024
9/19/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,6967.55,229,1.1,1578017.69,1183125.56,394892.13,Credit,25.02456927,9,Sep,2024
7/14/2024,Dangote 3X Cement,Ogun,Retail,5733.79,350,0.23,2002210.8,1582042.03,420168.77,Credit,20.98524141,7,Jul,2024
9/13/2024,Dangote 3X Cement,Rivers,Wholesale,5598.41,56,1.08,310125.04,234021.16,76103.88,Credit,24.53974049,9,Sep,2024
4/10/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,7245.21,413,2.05,2930930.16,2132094.76,798835.4,Pending,27.25535432,4,Apr,2024
10/5/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6781.85,197,2.35,1304627.88,965921.84,338706.04,Cash,25.96188884,10,Oct,2024
10/23/2024,Dangote 3X Cement,Abuja,Online,6012.65,409,2.85,2389087.4,1879128.6,509958.8,Pending,21.34533881,10,Oct,2024
4/26/2024,Dangote Premium Cement,Abuja,Wholesale,6515.83,422,1.66,2704035.57,2019573.41,684462.16,Cash,25.31261673,4,Apr,2024
6/23/2024,Dangote 3X Cement,Rivers,Wholesale,5928.79,377,1.25,2207214.41,1641876.34,565338.06,Paid,25.61319179,6,Jun,2024
7/10/2024,Dangote Premium Cement,Kano,Wholesale,6305.57,397,0.03,2502560.3,1954600.04,547960.26,Credit,21.89598628,7,Jul,2024
6/22/2024,Dangote Premium Cement,Abuja,Retail,6685.76,226,2.29,1476380.28,1135413,340967.28,Credit,23.09481403,6,Jun,2024
6/15/2024,Dangote 3X Cement,Kano,Wholesale,6422.14,98,2.93,610929.19,488392.52,122536.67,Cash,20.05742597,6,Jun,2024
7/14/2024,Dangote Premium Cement,Abuja,Wholesale,6534.49,116,1.42,747237.23,547638.31,199598.92,Cash,26.71158663,7,Jul,2024
11/23/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,6604.31,303,0.53,1990500.07,1557859.87,432640.2,Cash,21.73525168,11,Nov,2024
1/14/2024,Dangote Premium Cement,Ogun,Wholesale,6911.35,217,0.85,1487014.96,1075563.79,411451.18,Paid,27.66960596,1,Jan,2024
8/20/2024,Dangote 3X Cement,Rivers,Online,5511.05,187,2.58,1003977.74,744033.97,259943.77,Pending,25.89138779,8,Aug,2024
2/26/2024,Dangote Premium Cement,Kano,Retail,6478.25,55,1.17,352135,278312.98,73822.02,Pending,20.96412455,2,Feb,2024
3/7/2024,Dangote Premium Cement,Rivers,Retail,6817.9,360,1.42,2419590.9,1839786.62,579804.28,Credit,23.96290546,3,Mar,2024
10/27/2024,Dangote Premium Cement,Kano,Online,6684.84,161,0.61,1069694.06,854801.63,214892.43,Cash,20.08914867,10,Oct,2024
2/2/2024,Dangote 42.5R Cement,Kano,Wholesale,6325.86,486,1.71,3021796.27,2263615.08,758181.19,Cash,25.09041386,2,Feb,2024
10/21/2024,Dangote 3X Cement,Lagos,Retail,6146.3,490,1.37,2970426.89,2287322.73,683104.16,Credit,22.99683464,10,Oct,2024
7/19/2024,Dangote Premium Cement,Abuja,Wholesale,6179.58,336,2.2,2030659.42,1514430.9,516228.52,Pending,25.42171843,7,Jul,2024
12/23/2024,Dangote 3X Cement,Abuja,Online,6445.69,142,2.66,890941.32,637729.76,253211.56,Credit,28.42067758,12,Dec,2024
12/7/2024,Dangote 3X Cement,Ogun,Retail,5911.28,410,1.66,2383392.63,1905597.81,477794.82,Paid,20.04683635,12,Dec,2024
2/23/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,6664.84,126,1.52,827005.34,617125.23,209880.1,Paid,25.37832464,2,Feb,2024
